2.339483948394839308e-01 2.019722374034308654e+00
2.353422842284228489e-01 2.012926862915503712e+00
2.367361736173617393e-01 2.006183557534580775e+00
2.381300630063006296e-01 1.999491706563489846e+00
2.395239523952395200e-01 1.992850574240316863e+00
2.409178417841784103e-01 1.986259439953397932e+00
2.423117311731173007e-01 1.979717597839967480e+00
2.437056205620561911e-01 1.973224356397238033e+00
2.450995099509950814e-01 1.966779038105955557e+00
2.464933993399339718e-01 1.960380979065988738e+00
2.478872887288728899e-01 1.954029528643420832e+00
2.492811781178117803e-01 1.947724049128729540e+00
2.506750675067506706e-01 1.941463915405694074e+00
2.520689568956895332e-01 1.935248514630570682e+00
2.534628462846284513e-01 1.929077245921219541e+00
2.548567356735673695e-01 1.922949520055782013e+00
2.562506250625062321e-01 1.916864759180580968e+00
2.576445144514451502e-01 1.910822396526936418e+00
2.590384038403840128e-01 1.904821876136527870e+00
2.604322932293229309e-01 1.898862652595030065e+00
2.618261826182618490e-01 1.892944190773753199e+00
2.632200720072007116e-01 1.887065965578962556e+00
2.646139613961395742e-01 1.881227461708621318e+00
2.660078507850784924e-01 1.875428173416332278e+00
2.674017401740174105e-01 1.869667604282175377e+00
2.687956295629562731e-01 1.863945266990262972e+00
2.701895189518951912e-01 1.858260683112718192e+00
2.715834083408340538e-01 1.852613382899918060e+00
2.729772977297729719e-01 1.847002905076764678e+00
2.743711871187118900e-01 1.841428796644746457e+00
2.757650765076507526e-01 1.835890612689687673e+00
2.771589658965896152e-01 1.830387916194870179e+00
2.785528552855285334e-01 1.824920277859473972e+00
2.799467446744674515e-01 1.819487275922069047e+00
2.813406340634063696e-01 1.814088495989051530e+00
2.827345234523452322e-01 1.808723530867806906e+00
2.841284128412840948e-01 1.803391980404509987e+00
2.855223022302230129e-01 1.798093451326364667e+00
2.869161916191619310e-01 1.792827557088151780e+00
2.883100810081007936e-01 1.787593917722962722e+00
2.897039703970396562e-01 1.782392159696946976e+00
2.910978597859785744e-01 1.777221915768014915e+00
2.924917491749174925e-01 1.772082824848274063e+00
2.938856385638564106e-01 1.766974531870182830e+00
2.952795279527952732e-01 1.761896687656221649e+00
2.966734173417341358e-01 1.756848948792035126e+00
2.980673067306730539e-01 1.751830977502889297e+00
2.994611961196119720e-01 1.746842441533361878e+00
3.008550855085508346e-01 1.741883014030198185e+00
3.022489748974897528e-01 1.736952373428148011e+00
3.036428642864286154e-01 1.732050203338804995e+00
3.050367536753675335e-01 1.727176192442258174e+00
3.064306430643064516e-01 1.722330034381548636e+00
3.078245324532453142e-01 1.717511427659772272e+00
3.092184218421841768e-01 1.712720075539836184e+00
3.106123112311230949e-01 1.707955685946696001e+00
3.120062006200620131e-01 1.703217971372077200e+00
3.134000900090008757e-01 1.698506648781578310e+00
3.147939793979397938e-01 1.693821439524055616e+00
3.161878687868786564e-01 1.689162069243285380e+00
3.175817581758175745e-01 1.684528267791783218e+00
3.189756475647564926e-01 1.679919769146749786e+00
3.203695369536953552e-01 1.675336311328058381e+00
3.217634263426342733e-01 1.670777636318246495e+00
3.231573157315731359e-01 1.666243489984444048e+00
3.245512051205120541e-01 1.661733622002175892e+00
3.259450945094509167e-01 1.657247785781009064e+00
3.273389838983898348e-01 1.652785738391958636e+00
3.287328732873286974e-01 1.648347240496633503e+00
3.301267626762676155e-01 1.643932056278054166e+00
3.315206520652065336e-01 1.639539953373115422e+00
3.329145414541453962e-01 1.635170702806609366e+00
3.343084308430843143e-01 1.630824078926823795e+00
3.357023202320231769e-01 1.626499859342611209e+00
3.370962096209620951e-01 1.622197824861937088e+00
3.384900990099009577e-01 1.617917759431847680e+00
3.398839883988398758e-01 1.613659450079794500e+00
3.412778777877787384e-01 1.609422686856329054e+00
3.426717671767176565e-01 1.605207262779097643e+00
3.440656565656565746e-01 1.601012973778095372e+00
3.454595459545954372e-01 1.596839618642175385e+00
3.468534353435343554e-01 1.592686998966748702e+00
3.482473247324732180e-01 1.588554919102665330e+00
3.496412141214121361e-01 1.584443186106232027e+00
3.510351035103509987e-01 1.580351609690357817e+00
3.524289928992899168e-01 1.576280002176746242e+00
3.538228822882288349e-01 1.572228178449177616e+00
3.552167716771676975e-01 1.568195955907812467e+00
3.566106610661066156e-01 1.564183154424467759e+00
3.580045504550454782e-01 1.560189596298903858e+00
3.593984398439843964e-01 1.556215106216036981e+00
3.607923292329232590e-01 1.552259511204089337e+00
3.621862186218621771e-01 1.548322640593627675e+00
3.635801080108010952e-01 1.544404325977495551e+00
3.649739973997399578e-01 1.540504401171589377e+00
3.663678867886788759e-01 1.536622702176478228e+00
3.677617761776177385e-01 1.532759067139831011e+00
3.691556655665566566e-01 1.528913336319643212e+00
3.705495549554955192e-01 1.525085352048223264e+00
3.719434443444344374e-01 1.521274958696958501e+00
3.733373337333733000e-01 1.517482002641792782e+00
3.747312231223122181e-01 1.513706332229427964e+00
3.761251125112511362e-01 1.509947797744237707e+00
3.775190019001899988e-01 1.506206251375844962e+00
3.789128912891289169e-01 1.502481547187383137e+00
3.803067806780677795e-01 1.498773541084396754e+00
3.817006700670066976e-01 1.495082090784372042e+00
3.830945594559455603e-01 1.491407055786907465e+00
3.844884488448844784e-01 1.487748297344466897e+00
3.858823382338233410e-01 1.484105678433726538e+00
3.872762276227622591e-01 1.480479063727507594e+00
3.886701170117011772e-01 1.476868319567262944e+00
3.900640064006400398e-01 1.473273313936115159e+00
3.914578957895789579e-01 1.469693916432422531e+00
3.928517851785178205e-01 1.466129998243713262e+00
3.942456745674567387e-01 1.462581432121957015e+00
3.956395639563956013e-01 1.459048092357691617e+00
3.970334533453345194e-01 1.455529854756254071e+00
3.984273427342734375e-01 1.452026596613692710e+00
3.998212321232123001e-01 1.448538196693305080e+00
4.012151215121512182e-01 1.445064535202626788e+00
4.026090109010900808e-01 1.441605493770861113e+00
4.040029002900289989e-01 1.438160955426754040e+00
4.053967896789678615e-01 1.434730804576875629e+00
4.067906790679067797e-01 1.431314926984333935e+00
4.081845684568456978e-01 1.427913209747879053e+00
4.095784578457845604e-01 1.424525541281419949e+00
4.109723472347234785e-01 1.421151811293907663e+00
4.123662366236623411e-01 1.417791910769615304e+00
4.137601260126012592e-01 1.414445731948775542e+00
4.151540154015401218e-01 1.411113168308588905e+00
4.165479047904790399e-01 1.407794114544578701e+00
4.179417941794179026e-01 1.404488466552300308e+00
4.193356835683568207e-01 1.401196121409374440e+00
4.207295729572957388e-01 1.397916977357871460e+00
4.221234623462346014e-01 1.394650933787004554e+00
4.235173517351735195e-01 1.391397891216136662e+00
4.249112411241123821e-01 1.388157751278119356e+00
4.263051305130513002e-01 1.384930416702905953e+00
4.276990199019901628e-01 1.381715791301483476e+00
4.290929092909290810e-01 1.378513779950083507e+00
4.304867986798679436e-01 1.375324288574684362e+00
4.318806880688068617e-01 1.372147224135780830e+00
4.332745774577457798e-01 1.368982494613439238e+00
4.346684668466846424e-01 1.365830008992607647e+00
4.360623562356235605e-01 1.362689677248696718e+00
4.374562456245624231e-01 1.359561410333401499e+00
4.388501350135013412e-01 1.356445120160793438e+00
4.402440244024402038e-01 1.353340719593637109e+00
4.416379137913791220e-01 1.350248122429963837e+00
4.430318031803180401e-01 1.347167243389857383e+00
4.444256925692569027e-01 1.344097998102500302e+00
4.458195819581958208e-01 1.341040303093417485e+00
4.472134713471346834e-01 1.337994075771952840e+00
4.486073607360736015e-01 1.334959234418963359e+00
4.500012501250124641e-01 1.331935698174722127e+00
4.513951395139513822e-01 1.328923387027018288e+00
4.527890289028903004e-01 1.325922221799484158e+00
4.541829182918291630e-01 1.322932124140095089e+00
4.555768076807680811e-01 1.319953016509882060e+00
4.569706970697069437e-01 1.316984822171824110e+00
4.583645864586458618e-01 1.314027465179936405e+00
4.597584758475847244e-01 1.311080870368536155e+00
4.611523652365236425e-01 1.308144963341691946e+00
4.625462546254625051e-01 1.305219670462845594e+00
4.639401440144014233e-01 1.302304918844605641e+00
4.653340334033403414e-01 1.299400636338719162e+00
4.667279227922792040e-01 1.296506751526200318e+00
4.681218121812181221e-01 1.293623193707620578e+00
4.695157015701569847e-01 1.290749892893569672e+00
4.709095909590959028e-01 1.287886779795261116e+00
4.723034803480347654e-01 1.285033785815292040e+00
4.736973697369736835e-01 1.282190843038566896e+00
4.750912591259125461e-01 1.279357884223351283e+00
4.764851485148514643e-01 1.276534842792477642e+00
4.778790379037903824e-01 1.273721652824695738e+00
4.792729272927292450e-01 1.270918249046159243e+00
4.806668166816681631e-01 1.268124566822048438e+00
4.820607060706070257e-01 1.265340542148328362e+00
4.834545954595459438e-01 1.262566111643632194e+00
4.848484848484848064e-01 1.259801212541292514e+00
4.862423742374237245e-01 1.257045782681466495e+00
4.876362636263626427e-01 1.254299760503417849e+00
4.890301530153015053e-01 1.251563085037903811e+00
4.904240424042404234e-01 1.248835695899677134e+00
4.918179317931792860e-01 1.246117533280126199e+00
4.932118211821182041e-01 1.243408537940000835e+00
4.946057105710570667e-01 1.240708651202279578e+00
4.959995999599959848e-01 1.238017814945127748e+00
4.973934893489349029e-01 1.235335971594976545e+00
4.987873787378737656e-01 1.232663064119696728e+00
5.001812681268127392e-01 1.229999036021894865e+00
5.015751575157515463e-01 1.227343831332289747e+00
5.029690469046904644e-01 1.224697394603212919e+00
5.043629362936292715e-01 1.222059670902193806e+00
5.057568256825681896e-01 1.219430605805644774e+00
5.071507150715071077e-01 1.216810145392642539e+00
5.085446044604460258e-01 1.214198236238809958e+00
5.099384938493849440e-01 1.211594825410278187e+00
5.113323832383238621e-01 1.208999860457747655e+00
5.127262726272627802e-01 1.206413289410635414e+00
5.141201620162015873e-01 1.203835060771319743e+00
5.155140514051405054e-01 1.201265123509440924e+00
5.169079407940793125e-01 1.198703427056329929e+00
5.183018301830182306e-01 1.196149921299480390e+00
5.196957195719571487e-01 1.193604556577127163e+00
5.210896089608960668e-01 1.191067283672891941e+00
5.224834983498349850e-01 1.188538053810513029e+00
5.238773877387739031e-01 1.186016818648653270e+00
5.252712771277128212e-01 1.183503530275779925e+00
5.266651665166516283e-01 1.180998141205115148e+00
5.280590559055905464e-01 1.178500604369677962e+00
5.294529452945293535e-01 1.176010873117373734e+00
5.308468346834682716e-01 1.173528901206169595e+00
5.322407240724071897e-01 1.171054642799340018e+00
5.336346134613461079e-01 1.168588052460773019e+00
5.350285028502850260e-01 1.166129085150345857e+00
5.364223922392239441e-01 1.163677696219374447e+00
5.378162816281628622e-01 1.161233841406116518e+00
5.392101710171016693e-01 1.158797476831341378e+00
5.406040604060405874e-01 1.156368558993967843e+00
5.419979497949795055e-01 1.153947044766765684e+00
5.433918391839183126e-01 1.151532891392101465e+00
5.447857285728572307e-01 1.149126056477764335e+00
5.461796179617961489e-01 1.146726497992834437e+00
5.475735073507350670e-01 1.144334174263623494e+00
5.489673967396739851e-01 1.141949043969656907e+00
5.503612861286129032e-01 1.139571066139724476e+00
5.517551755175517103e-01 1.137200200147974627e+00
5.531490649064906284e-01 1.134836405710077045e+00
5.545429542954295465e-01 1.132479642879423709e+00
5.559368436843683536e-01 1.130129872043385886e+00
5.573307330733072718e-01 1.127787053919634852e+00
5.587246224622461899e-01 1.125451149552492369e+00
5.601185118511851080e-01 1.123122120309346217e+00
5.615124012401240261e-01 1.120799927877109692e+00
5.629062906290628332e-01 1.118484534258730623e+00
5.643001800180017513e-01 1.116175901769744794e+00
5.656940694069406694e-01 1.113873993034875554e+00
5.670879587958795875e-01 1.111578770984684494e+00
5.684818481848185057e-01 1.109290198852264320e+00
5.698757375737573128e-01 1.107008240169971014e+00
5.712696269626962309e-01 1.104732858766206860e+00
5.726635163516351490e-01 1.102464018762248088e+00
5.740574057405740671e-01 1.100201684569100724e+00
5.754512951295129852e-01 1.097945820884416390e+00
5.768451845184517923e-01 1.095696392689436527e+00
5.782390739073907104e-01 1.093453365245980580e+00
5.796329632963296286e-01 1.091216704093474599e+00
5.810268526852685467e-01 1.088986375046019583e+00
5.824207420742073538e-01 1.086762344189493357e+00
5.838146314631462719e-01 1.084544577878695737e+00
5.852085208520851900e-01 1.082333042734532791e+00
5.866024102410241081e-01 1.080127705641224622e+00
5.879962996299630262e-01 1.077928533743568007e+00
5.893901890189018333e-01 1.075735494444219897e+00
5.907840784078407514e-01 1.073548555401023341e+00
5.921779677967796696e-01 1.071367684524361819e+00
5.935718571857185877e-01 1.069192849974554660e+00
5.949657465746573948e-01 1.067024020159286657e+00
5.963596359635963129e-01 1.064861163731056104e+00
5.977535253525352310e-01 1.062704249584671468e+00
5.991474147414741491e-01 1.060553246854774256e+00
6.005413041304130672e-01 1.058408124913394310e+00
6.019351935193518743e-01 1.056268853367530181e+00
6.033290829082907925e-01 1.054135402056767257e+00
6.047229722972297106e-01 1.052007741050922540e+00
6.061168616861686287e-01 1.049885840647721613e+00
6.075107510751074358e-01 1.047769671370499811e+00
6.089046404640463539e-01 1.045659203965938255e+00
6.102985298529852720e-01 1.043554409401819205e+00
6.116924192419241901e-01 1.041455258864823152e+00
6.130863086308631082e-01 1.039361723758337241e+00
6.144801980198019153e-01 1.037273775700307654e+00
6.158740874087408335e-01 1.035191386521097767e+00
6.172679767976797516e-01 1.033114528261395604e+00
6.186618661866186697e-01 1.031043173170128169e+00
6.200557555755574768e-01 1.028977293702205698e+00
6.214496449644963949e-01 1.026916862517309958e+00
6.228435343534353130e-01 1.024861852476685709e+00
6.242374237423742311e-01 1.022812236641955641e+00
6.256313131313131493e-01 1.020767988272967663e+00
6.270252025202519564e-01 1.018729080825867994e+00
6.284190919091908745e-01 1.016695487951188026e+00
6.298129812981297926e-01 1.014667183491972047e+00
6.312068706870687107e-01 1.012644141481901627e+00
6.326007600760076288e-01 1.010626336143465753e+00
6.339946494649464359e-01 1.008613741886140502e+00
6.353885388538853540e-01 1.006606333304594703e+00
6.367824282428242721e-01 1.004604085176912021e+00
6.381763176317631903e-01 1.002606972462846358e+00
6.395702070207019974e-01 1.000614970302080575e+00
6.409640964096409155e-01 9.986280540125184180e-01
6.423579857985798336e-01 9.966461990885967515e-01
6.437518751875187517e-01 9.946693811996082379e-01
6.451457645764576698e-01 9.926975761880517668e-01
6.465396539653964769e-01 9.907307600680013149e-01
6.479335433543353950e-01 9.887689090234906830e-01
6.493274327432743132e-01 9.868119994069195489e-01
6.507213221322132313e-01 9.848600077374772832e-01
6.521152115211520384e-01 9.829129106995880827e-01
6.535091009100909565e-01 9.809706851413644291e-01
6.549029902990298746e-01 9.790333080730952986e-01
6.562968796879687927e-01 9.771007566657298193e-01
6.576907690769077108e-01 9.751730082494046714e-01
6.590846584658465179e-01 9.732500403119596077e-01
6.604785478547854360e-01 9.713318304974943862e-01
6.618724372437243542e-01 9.694183566049324741e-01
6.632663266326632723e-01 9.675095965865923020e-01
6.646602160216021904e-01 9.656055285467950444e-01
6.660541054105409975e-01 9.637061307404684030e-01
6.674479947994799156e-01 9.618113815717755921e-01
6.688418841884188337e-01 9.599212595927646419e-01
6.702357735773577518e-01 9.580357435020231405e-01
6.716296629662965589e-01 9.561548121433466330e-01
6.730235523552354771e-01 9.542784445044416586e-01
6.744174417441743952e-01 9.524066197156099145e-01
6.758113311331133133e-01 9.505393170484878196e-01
6.772052205220522314e-01 9.486765159147588777e-01
6.785991099109910385e-01 9.468181958649153351e-01
6.799929992999299566e-01 9.449643365870108447e-01
6.813868886888688747e-01 9.431149179054340026e-01
6.827807780778077928e-01 9.412699197797012030e-01
6.841746674667465999e-01 9.394293223032541551e-01
6.855685568556855181e-01 9.375931057022736104e-01
6.869624462446244362e-01 9.357612503345105193e-01
6.883563356335633543e-01 9.339337366881208524e-01
6.897502250225022724e-01 9.321105453805238472e-01
6.911441144114410795e-01 9.302916571572658055e-01
6.925380038003799976e-01 9.284770528908961040e-01
6.939318931893189157e-01 9.266667135798576371e-01
6.953257825782578339e-01 9.248606203473908050e-01
6.967196719671966409e-01 9.230587544404471601e-01
6.981135613561355591e-01 9.212610972286159328e-01
6.995074507450744772e-01 9.194676302030564408e-01
7.009013401340133953e-01 9.176783349754533692e-01
7.022952295229523134e-01 9.158931932769739381e-01
7.036891189118911205e-01 9.141121869572385039e-01
7.050830083008300386e-01 9.123352979833043719e-01
7.064768976897689567e-01 9.105625084386554935e-01
7.078707870787078749e-01 9.087938005222152560e-01
7.092646764676466820e-01 9.070291565473473927e-01
7.106585658565856001e-01 9.052685589408929756e-01
7.120524552455245182e-01 9.035119902422000804e-01
7.134463446344634363e-01 9.017594331021703269e-01
7.148402340234023544e-01 9.000108702823118589e-01
7.162341234123411615e-01 8.982662846538101986e-01
7.176280128012800796e-01 8.965256591965983235e-01
7.190219021902189978e-01 8.947889769984443964e-01
7.204157915791579159e-01 8.930562212540461564e-01
7.218096809680968340e-01 8.913273752641336367e-01
7.232035703570356411e-01 8.896024224345842057e-01
7.245974597459745592e-01 8.878813462755413832e-01
7.259913491349134773e-01 8.861641304005539732e-01
7.273852385238523954e-01 8.844507585257078697e-01
7.287791279127912025e-01 8.827412144687816209e-01
7.301730173017301206e-01 8.810354821484016608e-01
7.315669066906690388e-01 8.793335455832108627e-01
7.329607960796079569e-01 8.776353888910445322e-01
7.343546854685468750e-01 8.759409962881117284e-01
7.357485748574856821e-01 8.742503520881914625e-01
7.371424642464246002e-01 8.725634407018270089e-01
7.385363536353635183e-01 8.708802466355436422e-01
7.399302430243024364e-01 8.692007544910561601e-01
7.413241324132412435e-01 8.675249489645003864e-01
7.427180218021801617e-01 8.658528148456626772e-01
7.441119111911190798e-01 8.641843370172187511e-01
7.455058005800579979e-01 8.625195004539870647e-01
7.468996899689969160e-01 8.608582902221768585e-01
7.482935793579357231e-01 8.592006914786577410e-01
7.496874687468746412e-01 8.575466894702278298e-01
7.510813581358135593e-01 8.558962695328896642e-01
7.524752475247524774e-01 8.542494170911369977e-01
7.538691369136913956e-01 8.526061176572474753e-01
7.552630263026302027e-01 8.509663568305811943e-01
7.566569156915691208e-01 8.493301202968834840e-01
7.580508050805080389e-01 8.476973938276027853e-01
7.594446944694469570e-01 8.460681632792091955e-01
7.608385838583857641e-01 8.444424145925194525e-01
7.622324732473246822e-01 8.428201337920291358e-01
7.636263626362636003e-01 8.412013069852554148e-01
7.650202520252025185e-01 8.395859203620820166e-01
7.664141414141414366e-01 8.379739601941098570e-01
7.678080308030802437e-01 8.363654128340173299e-01
7.692019201920191618e-01 8.347602647149281463e-01
7.705958095809580799e-01 8.331585023497787290e-01
7.719896989698969980e-01 8.315601123306950448e-01
7.733835883588358051e-01 8.299650813283805384e-01
7.747774777477747232e-01 8.283733960915017347e-01
7.761713671367136413e-01 8.267850434460851661e-01
7.775652565256525595e-01 8.252000102949199611e-01
7.789591459145914776e-01 8.236182836169601007e-01
7.803530353035302847e-01 8.220398504667428830e-01
7.817469246924692028e-01 8.204646979738018375e-01
7.831408140814081209e-01 8.188928133420964040e-01
7.845347034703470390e-01 8.173241838494349487e-01
7.859285928592858461e-01 8.157587968469154349e-01
7.873224822482247642e-01 8.141966397583599857e-01
7.887163716371636824e-01 8.126377000797661010e-01
7.901102610261026005e-01 8.110819653787531003e-01
7.915041504150415186e-01 8.095294232940187795e-01
7.928980398039803257e-01 8.079800615348048387e-01
7.942919291929192438e-01 8.064338678803555371e-01
7.956858185818581619e-01 8.048908301793953335e-01
7.970797079707970800e-01 8.033509363496024180e-01
7.984735973597358871e-01 8.018141743770894614e-01
7.998674867486748052e-01 8.002805323158924677e-01
8.012613761376137234e-01 7.987499982874556315e-01
8.026552655265526415e-01 7.972225604801340682e-01
8.040491549154915596e-01 7.956982071486893293e-01
8.054430443044303667e-01 7.941769266137951311e-01
8.068369336933692848e-01 7.926587072615479679e-01
8.082308230823082029e-01 7.911435375429800576e-01
8.096247124712471210e-01 7.896314059735769497e-01
8.110186018601860392e-01 7.881223011328047923e-01
8.124124912491248462e-01 7.866162116636320478e-01
8.138063806380637644e-01 7.851131262720640880e-01
8.152002700270026825e-01 7.836130337266794532e-01
8.165941594159416006e-01 7.821159228581694434e-01
8.179880488048804077e-01 7.806217825588828152e-01
8.193819381938193258e-01 7.791306017823724783e-01
8.207758275827582439e-01 7.776423695429516281e-01
8.221697169716971620e-01 7.761570749152482129e-01
8.235636063606360802e-01 7.746747070337671737e-01
8.249574957495748873e-01 7.731952550924525713e-01
8.263513851385138054e-01 7.717187083442602624e-01
8.277452745274527235e-01 7.702450561007272434e-01
8.291391639163916416e-01 7.687742877315485446e-01
8.305330533053304487e-01 7.673063926641597865e-01
8.319269426942693668e-01 7.658413603833189587e-01
8.333208320832082849e-01 7.643791804306947490e-01
8.347147214721472031e-01 7.629198424044597582e-01
8.361086108610861212e-01 7.614633359588826034e-01
8.375025002500249283e-01 7.600096508039281273e-01
8.388963896389638464e-01 7.585587767048612706e-01
8.402902790279027645e-01 7.571107034818490567e-01
8.416841684168416826e-01 7.556654210095760105e-01
8.430780578057806007e-01 7.542229192168482532e-01
8.444719471947194078e-01 7.527831880862190239e-01
8.458658365836583259e-01 7.513462176536036541e-01
8.472597259725972441e-01 7.499119980078999825e-01
8.486536153615361622e-01 7.484805192906205384e-01
8.500475047504749693e-01 7.470517716955169529e-01
8.514413941394138874e-01 7.456257454682178043e-01
8.528352835283528055e-01 7.442024309058603571e-01
8.542291729172917236e-01 7.427818183567300725e-01
8.556230623062306417e-01 7.413638982199061145e-01
8.570169516951694488e-01 7.399486609449029695e-01
8.584108410841083669e-01 7.385360970313241680e-01
8.598047304730472851e-01 7.371261970285071241e-01
8.611986198619862032e-01 7.357189515351831854e-01
8.625925092509250103e-01 7.343143511991322425e-01
8.639863986398639284e-01 7.329123867168469975e-01
8.653802880288028465e-01 7.315130488331903491e-01
8.667741774177417646e-01 7.301163283410666560e-01
8.681680668066806827e-01 7.287222160810907789e-01
8.695619561956194898e-01 7.273307029412573455e-01
8.709558455845584080e-01 7.259417798566188962e-01
8.723497349734973261e-01 7.245554378089604786e-01
8.737436243624362442e-01 7.231716678264835663e-01
